col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48
175.45.176.2,55131,149.171.126.16,80,tcp,FIN,0.556871,840,1242,62,252,2,2,http,10860.68457,15615.8252,10,8,255,255,1261090103,802306910,84,155,0,0,3369.925973,106.927828,1421931105,1421931105,61.806556,70.38757,0.140838,0.064151,0.076687,0,1,0,0,0,1,1,1,1,1,1,1,DoS,1
59.166.0.3,24810,149.171.126.6,111,udp,CON,0.004874,568,312,31,29,0,0,-,699220.375,384078.7813,4,4,0,0,0,0,142,78,0,0,1.781204,1.549978,1421927589,1421927589,1.267,1.104,0,0,0,0,0,0,0,0,7,7,5,3,1,1,2,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000003,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930776,1421930776,0.003,0,0,0,0,0,2,0,0,0,7,7,2,6,2,2,2,Backdoors,1
59.166.0.6,45371,149.171.126.0,6881,tcp,FIN,0.778844,1540,1644,31,29,4,4,-,14832.23828,15951.84668,16,18,255,255,581146634,2789166041,96,91,0,0,3087.893552,86.693008,1421927462,1421927463,51.900332,45.785469,0.000617,0.000489,0.000128,0,0,0,0,0,7,8,8,4,4,1,4,,0
59.166.0.5,62455,149.171.126.5,111,udp,CON,0.004662,568,304,31,29,0,0,-,731016.6875,391248.375,4,4,0,0,0,0,142,76,0,0,1.750327,1.462061,1421927578,1421927578,1.244667,1.042333,0,0,0,0,0,0,0,0,8,7,4,5,1,1,3,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000003,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930729,1421930729,0.005,0,0,0,0,0,2,0,0,0,12,12,4,4,4,4,4,Analysis,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932258,1421932258,0.011,0,0,0,0,0,2,0,0,0,14,14,7,7,7,3,7,Generic,1
175.45.176.3,61646,149.171.126.18,80,tcp,FIN,1.872426,2832,282467,62,252,2,104,-,11800.7334,1201158.25,40,212,255,255,3200416778,2357382276,71,1332,0,0,2458.133028,1114.830181,1421932275,1421932277,48.010922,8.751043,0.088943,0.010566,0.078377,0,1,0,0,0,2,1,5,2,1,1,1,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424223262,1424223262,0.009,0,0,0,0,0,2,,, ,8,8,8,9,8,8,8,Generic,1
59.166.0.6,32519,149.171.126.2,29746,tcp,FIN,0.076867,8928,320,31,29,4,1,ftp-data,862893.0625,27788.25781,14,6,255,255,3591338358,206802892,638,53,0,0,648.67028,29.916373,1421927970,1421927970,5.912846,15.2412,0.000611,0.000491,0.00012,0,0,0,0,0,3,3,3,2,1,1,2,,0
59.166.0.4,8192,149.171.126.2,6881,tcp,FIN,0.416552,11064,447154,31,29,18,161,-,211373.3594,8563867,190,360,255,255,1854610049,4003446733,58,1242,0,0,145.278352,75.147073,1421928223,1421928223,2.202275,1.158947,0.000619,0.000486,0.000133,0,0,0,0,0,12,13,9,16,12,1,6,,0
175.45.176.1,0,149.171.126.12,0,sdrp,INT,0.000004,200,0,254,0,0,0,-,200000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930678,1421930678,0.004,0,0,0,0,0,2,0,0,0,23,18,8,8,8,8,8, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,pri-enc,INT,0.000003,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930708,1421930708,0.003,0,0,0,0,0,2,0,0,0,14,14,4,7,4,4,4,Backdoors,1
175.45.176.0,65025,149.171.126.11,179,tcp,FIN,0.573627,754,268,254,252,2,1,-,9469.568359,3123.981201,10,6,255,255,3407333794,887109512,75,45,0,0,3372.625323,151.247984,1421928623,1421928624,61.928,89.707203,0.17598,0.125081,0.050899,0,1,0,0,0,5,5,2,2,2,1,2, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932472,1421932472,0.01,0,0,0,0,0,2,0,0,0,16,16,7,8,7,3,7,Generic,1
59.166.0.0,61492,149.171.126.1,5190,tcp,FIN,0.0044,1470,1728,31,29,5,4,-,2552727.25,2918181.75,22,14,255,255,1191858023,1192173806,67,123,0,0,12.941011,0.377369,1421927620,1421927620,0.209524,0.282692,0.000723,0.000591,0.000132,0,0,0,0,0,4,2,2,4,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000006,114,0,254,0,0,0,dns,76000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931971,1421931971,0.006,0,0,0,0,0,2,0,0,0,8,8,3,3,3,3,3,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421933655,1421933655,0.011,0,0,0,0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.3,32820,149.171.126.15,53,udp,INT,0.000001,156,0,254,0,0,0,dns,624000000,0,2,0,0,0,0,0,78,0,0,0,0,0,1424221739,1424221739,0.001,0,0,0,0,0,2,,, ,4,4,4,4,4,3,4,Generic,1
175.45.176.1,0,149.171.126.12,0,pgm,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930714,1421930714,0.008,0,0,0,0,0,2,0,0,0,14,13,4,11,4,4,4,DoS,1
59.166.0.6,25842,149.171.126.6,22,tcp,FIN,1.219954,9400,12298,31,29,26,31,ssh,61064.59766,79944,106,114,255,255,2584467434,2584754200,89,108,0,0,746.191341,720.453284,1421927558,1421927560,11.61561,10.785858,0.001268,0.001141,0.000127,0,0,0,0,0,1,2,2,6,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000007,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931818,1421931818,0.007,0,0,0,0,0,2,0,0,0,9,9,3,3,2,2,3,Generic,1
175.45.176.1,28388,149.171.126.18,143,tcp,FIN,2.661733,1026,6990,62,252,6,8,-,2912.388428,19959.92969,18,20,255,255,1916592779,15101466,57,350,0,0,8011.174657,7340.215093,1421927996,1421927998,156.572529,131.22447,0.244194,0.112621,0.131573,0,1,0,0,0,4,2,1,2,1,1,1,Exploits,1
175.45.176.0,40909,149.171.126.10,31282,tcp,FIN,0.198404,1940,268,254,252,2,1,-,70401.80469,9032.076172,10,6,255,255,3664656940,654649468,194,45,0,0,1124.803645,60.332789,1424221998,1424221998,20.042222,38.278602,0.052927,0.007001,0.045926,0,1,,, ,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,mhrp,INT,0.000001,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930679,1421930679,0.011,0,0,0,0,0,2,0,0,0,12,12,6,6,6,6,6,Backdoors,1
175.45.176.0,4649,149.171.126.12,44305,tcp,FIN,0.747877,364,566,62,252,1,2,-,3412.325928,5305.685059,8,8,255,255,1075209820,1243526483,46,71,0,0,6012.86138,144.856594,1421931672,1421931672,99.270859,92.174,0.176929,0.102652,0.074277,0,1,0,0,0,8,1,2,4,1,1,1,Backdoors,1
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000007,200,0,254,0,0,0,-,80000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930764,1421930764,0.01,0,0,0,0,0,2,0,0,0,16,16,5,9,4,4,5,Exploits,1
59.166.0.0,4047,149.171.126.6,53,udp,CON,0.001072,146,178,31,29,0,0,dns,544776.125,664179.125,2,2,0,0,0,0,73,89,0,0,0,0,1421928148,1421928148,0.01,0.009,0,0,0,0,0,0,0,0,1,2,3,2,1,1,1,,0
59.166.0.0,31813,149.171.126.2,80,tcp,FIN,10.929884,1052,824,31,29,2,2,http,674.115112,543.098145,8,10,255,255,2206397966,62095877,132,82,0,0,127361.8745,3433.0265,1421927432,1421927443,1561.261036,1214.372375,0.000668,0.000528,0.00014,0,0,0,0,0,4,3,3,5,4,1,1,,0
10.40.182.1,0,10.40.182.3,0,arp,CON,31.651625,56,92,0,0,0,0,-,7.077046,11.626575,2,2,0,0,0,0,28,46,0,0,1.495,0.814,1421927543,1421927575,31649.102,31649.108,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,,0
175.45.176.0,18077,149.171.126.10,80,tcp,FIN,0.396134,840,268,254,252,2,1,http,15267.56152,4523.72168,10,6,255,255,2445807261,776413546,84,45,1,0,1996.233193,87.127734,1421928770,1421928770,38.501667,67.375797,0.118258,0.059243,0.059015,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
59.166.0.7,18388,149.171.126.5,80,tcp,FIN,1.006757,1580,10168,31,29,3,5,http,11514.19824,76316.32813,12,18,255,255,3199156465,1050621929,132,565,1,3924,9539.628481,7681.725955,1421928214,1421928215,91.491997,59.18853,0.000697,0.000548,0.000149,0,0,1,0,0,3,2,4,2,1,1,1,,0
175.45.176.0,0,149.171.126.13,0,srp,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223236,1424223236,0.005,0,0,0,0,0,2,,, ,5,5,2,11,2,2,5,Exploits,1
59.166.0.5,48364,149.171.126.3,6881,tcp,FIN,0.018769,1540,1644,31,29,4,4,-,615483,661942.5625,16,18,255,255,1698466654,1702657082,96,91,0,0,74.648307,2.30658,1421927972,1421927972,1.228067,1.076882,0.000586,0.000459,0.000127,0,0,0,0,0,15,9,11,8,6,1,6,,0
59.166.0.8,37684,149.171.126.7,40306,tcp,FIN,0.156898,4014,59460,31,29,7,28,-,201659.6719,2988489.25,68,70,255,255,1354971362,1437080449,59,849,0,0,139.676676,135.332167,1421927753,1421927753,2.336433,2.264159,0.000809,0.000666,0.000143,0,0,0,0,0,9,4,2,2,1,1,1,,0
175.45.176.0,29549,149.171.126.10,520,udp,INT,0.000001,104,0,254,0,0,0,-,416000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928589,1421928589,0.001,0,0,0,0,0,2,0,0,0,15,13,6,6,6,2,6, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,ptp,INT,0.00001,200,0,254,0,0,0,-,80000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930719,1421930719,0.01,0,0,0,0,0,2,0,0,0,13,11,2,7,2,2,2, Fuzzers,1
59.166.0.6,50285,149.171.126.9,111,udp,CON,0.004746,568,320,31,29,0,0,-,718078.4375,404551.2188,4,4,0,0,0,0,142,80,0,0,1.722279,1.53065,1421927668,1421927668,1.225333,1.090333,0,0,0,0,0,0,0,0,11,5,3,4,1,1,3,,0
175.45.176.3,53657,149.171.126.10,80,tcp,FIN,0.612666,66933,526,254,252,25,1,http,858386.125,6306.861816,56,12,255,255,4219317060,3062709942,1195,44,0,0,1227.295367,47.266941,1421931397,1421931397,11.124764,37.792547,0.222988,0.196944,0.026044,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,2125,149.171.126.16,25,tcp,FIN,2.210353,19871,1838,254,253,14,8,smtp,69806.04688,6304.875488,34,19,255,255,848769916,290371675,584,97,0,0,4051.4245,135.651641,1421930769,1421930771,63.297486,114.7225,0.226569,0.145345,0.081224,0,1,0,0,0,1,1,1,3,1,1,1,DoS,1
175.45.176.0,0,149.171.126.13,0,ipv6-opts,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223201,1424223201,0.005,0,0,0,0,0,2,,, ,6,6,2,2,2,2,6,DoS,1
175.45.176.1,49043,149.171.126.14,3252,tcp,FIN,0.276862,1146,4930,254,252,3,3,-,30368.91992,128208.2813,12,10,255,255,63714144,3148223478,96,493,0,0,1260.078704,1955.395781,1421929084,1421929084,23.581636,30.004556,0.051461,0.006814,0.044647,0,1,0,0,0,1,2,1,1,1,1,1,Exploits,1
59.166.0.5,61055,149.171.126.2,59055,tcp,FIN,0.09657,4014,59460,31,29,7,28,-,327637.9688,4855421,68,70,255,255,3657325554,3668126533,59,849,0,0,0,80.09496,1421927814,1421927814,1.436328,1.367217,0.002432,0.002229,0.000203,0,0,0,0,0,5,9,4,4,1,1,2,,0
59.166.0.4,56167,149.171.126.5,5190,tcp,FIN,0.004071,1064,2260,31,29,4,4,-,1917956.25,4071726.75,12,12,255,255,3061471971,3061749268,89,188,0,0,16.992262,0.389704,1421928175,1421928175,0.337545,0.321727,0.000647,0.000522,0.000125,0,0,0,0,0,6,11,13,1,1,1,1,,0
59.166.0.4,25920,149.171.126.1,5190,tcp,FIN,0.142438,1920,4312,31,29,6,6,-,102950.0625,232129.0781,22,24,255,255,766859383,767164898,87,180,0,0,456.468577,436.486345,1421928167,1421928167,6.766048,6.168,0.000704,0.000564,0.00014,0,0,0,0,0,3,5,1,3,1,1,1,,0
59.166.0.4,7144,149.171.126.2,53,udp,CON,0.001059,146,178,31,29,0,0,dns,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0,0,1421928108,1421928108,0.01,0.008,0,0,0,0,0,0,0,0,4,4,11,16,3,2,10,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931970,1421931970,0.01,0,0,0,0,0,2,0,0,0,8,8,4,4,4,4,4,Generic,1
59.166.0.6,60499,149.171.126.9,80,tcp,FIN,0.014283,1032,822,31,29,2,2,http,505776.125,414478.75,8,10,255,255,3713915402,1571318150,129,82,1,82,114.973815,2.61971,1421927986,1421927986,1.983571,1.534111,0.000595,0.000472,0.000123,0,0,1,0,0,2,1,2,6,1,1,1,,0
59.166.0.5,4529,149.171.126.8,29746,tcp,FIN,0.003258,8928,424,31,29,4,1,ftp-data,20358502,910988.375,14,8,255,255,3631909969,1492726935,638,53,0,0,15.457469,0.672396,1421927721,1421927721,0.250615,0.374571,0.000585,0.000463,0.000122,0,0,0,0,0,3,3,5,7,1,1,4,,0
59.166.0.4,9891,149.171.126.7,6881,tcp,FIN,2.753911,1540,1644,31,29,4,4,-,4194.761719,4511.402344,16,18,255,255,1598562674,2274282859,96,91,0,0,13518.77442,481.511594,1421927447,1421927450,183.548273,161.961766,0.000673,0.00055,0.000123,0,0,0,0,0,13,15,16,17,10,1,5,,0
175.45.176.1,57002,149.171.126.18,80,tcp,FIN,0.696676,916,354,254,252,2,1,-,9473.556641,3559.760742,10,8,255,255,1735140535,208296992,92,44,0,0,4520.988753,139.719313,1421932864,1421932865,70.948333,88.774,0.161396,0.07525,0.086146,0,1,0,0,0,2,2,1,1,1,1,1,Reconnaissance,1
175.45.176.0,35870,149.171.126.10,111,tcp,FIN,0.986559,564,354,254,252,2,1,-,4119.368652,2513.787842,10,8,255,255,87025960,2911294219,56,44,0,0,6909.203661,170.125422,1421931790,1421931791,109.617667,115.007711,0.129656,0.079373,0.050283,0,1,0,0,0,3,3,2,3,1,1,2,Reconnaissance,1
59.166.0.3,40964,149.171.126.8,53,udp,CON,0.001125,130,162,31,29,0,0,dns,462222.25,576000,2,2,0,0,0,0,65,81,0,0,0,0,1421927896,1421927896,0.01,0.008,0,0,0,0,0,0,0,0,2,2,4,2,1,1,1,,0
59.166.0.9,21470,149.171.126.3,19593,tcp,FIN,0.028476,4014,59460,31,29,7,28,-,1111111.125,16466077,68,70,255,255,3451899371,3457847465,59,849,0,0,22.02713,21.481502,1421927721,1421927721,0.420194,0.404667,0.000685,0.000549,0.000136,0,0,0,0,0,6,5,2,5,1,1,1,,0
175.45.176.1,55669,149.171.126.11,21,tcp,FIN,1.071544,1170,1654,62,252,7,9,ftp,8339.368164,11788.5957,22,22,255,255,706579157,2128336695,53,75,0,0,2971.974079,4005.135068,1421927638,1421927640,51.025906,50.112572,0.03511,0.018331,0.016779,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.8,16378,149.171.126.5,22,tcp,FIN,2.647962,9400,12298,31,29,26,31,ssh,28133.33398,36831.34375,106,114,255,255,2116498206,2116763971,89,108,0,0,1589.198476,1531.78447,1421927543,1421927546,25.215553,23.427858,0.000779,0.000607,0.000172,0,0,0,0,0,1,1,1,2,1,1,1,,0
175.45.176.0,0,149.171.126.13,0,idrp,INT,0.000003,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223192,1424223192,0.003,0,0,0,0,0,2,,, ,7,7,1,1,1,1,7,Exploits,1
59.166.0.4,49151,149.171.126.0,1841,tcp,FIN,0.015915,2438,19266,31,29,7,13,-,1193339.5,9442664,38,40,255,255,813174147,2990654870,64,482,0,0,0,26.161331,1421927906,1421927906,0.420919,0.396359,0.000587,0.000453,0.000134,0,0,0,0,0,11,3,2,4,1,1,1,,0
59.166.0.5,28296,149.171.126.9,5190,tcp,FIN,0.00447,1470,1728,31,29,5,4,-,2512751.75,2872483.25,22,14,255,255,1518068035,1518360646,67,123,0,0,13.017734,0.3779,1421927886,1421927886,0.212857,0.284692,0.000742,0.000615,0.000127,0,0,0,0,0,1,2,6,6,1,1,2,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421930713,1421930713,0.01,0,0,0,0,0,2,0,0,0,10,10,3,7,3,3,3,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932773,1421932773,0.011,0,0,0,0,0,2,0,0,0,9,9,4,5,4,4,4,Generic,1
175.45.176.1,0,149.171.126.12,0,trunk-2,INT,0.000012,200,0,254,0,0,0,-,66666664,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930669,1421930669,0.012,0,0,0,0,0,2,0,0,0,21,16,2,3,2,2,2, Fuzzers,1
175.45.176.0,0,149.171.126.13,0,unas,INT,0.000001,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223246,1424223246,0.001,0,0,0,0,0,2,,, ,2,2,2,11,2,2,2, Reconnaissance ,1
175.45.176.3,14399,149.171.126.19,80,tcp,FIN,0.23527,762,960,62,252,2,2,-,23326.39063,28562.92773,10,8,255,255,3539841678,1315536314,76,120,0,0,1425.28813,56.805418,1421934234,1421934234,26.141111,31.878572,0.051736,0.006367,0.045369,0,1,0,0,0,3,1,1,1,1,1,1,DoS,1
59.166.0.7,46330,149.171.126.5,111,udp,CON,0.005415,568,320,31,29,0,0,-,629362.875,354570.625,4,4,0,0,0,0,142,80,0,0,2.048253,1.850736,1421927925,1421927925,1.456333,1.313667,0,0,0,0,0,0,0,0,2,3,3,2,1,1,2,,0
59.166.0.4,21183,149.171.126.9,19901,tcp,FIN,0.406466,4264,3080,31,29,7,7,-,80931.73438,58612.52734,28,30,255,255,1642450248,3985190344,152,103,0,0,790.491514,19.522609,1421927750,1421927751,15.041889,13.996655,0.000721,0.000558,0.000163,0,0,0,0,0,11,7,1,1,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,iplt,INT,0.000007,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930722,1421930722,0.007,0,0,0,0,0,2,0,0,0,10,10,6,9,6,6,6, Fuzzers,1
175.45.176.0,55597,149.171.126.14,111,tcp,FIN,1.316676,564,354,254,252,2,1,-,3086.560303,1883.530884,10,8,255,255,918854401,551965292,56,44,0,0,10399.73551,271.686844,1421931663,1421931665,146.297333,180.047,0.116166,0.036874,0.079292,0,1,0,0,0,9,1,1,3,1,1,1,Reconnaissance,1
175.45.176.0,12120,149.171.126.16,111,udp,INT,0.000006,168,0,254,0,0,0,-,112000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421930583,1421930583,0.006,0,0,0,0,0,2,0,0,0,1,2,1,1,1,1,1,Reconnaissance,1
175.45.176.1,0,149.171.126.12,0,unas,INT,0.00001,200,0,254,0,0,0,-,80000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930728,1421930728,0.01,0,0,0,0,0,2,0,0,0,15,14,4,9,4,4,4, Fuzzers,1
59.166.0.8,53239,149.171.126.9,31712,tcp,FIN,0.034729,2438,19266,31,29,7,13,-,546862.875,4327219.5,38,40,255,255,4284546486,11889560,64,482,0,0,63.067825,60.855055,1421927754,1421927755,0.929919,0.876436,0.000684,0.000544,0.00014,0,0,0,0,0,9,9,2,3,1,1,2,,0
175.45.176.3,15838,149.171.126.19,143,tcp,FIN,0.855268,860,31008,62,252,5,14,-,7548.51123,281511.75,16,34,255,255,1355018376,2150870035,54,912,0,0,4108.794454,1095.802367,1421929266,1421929266,56.974932,13.802424,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,0,149.171.126.13,0,unas,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223250,1424223250,0.008,0,0,0,0,0,2,,, ,5,5,2,2,2,2,5,Exploits,1
175.45.176.2,15692,149.171.126.12,80,tcp,FIN,0.23369,874,268,254,252,2,1,-,26941.67578,7668.278809,10,6,255,255,3902620686,2942978462,87,45,0,0,1264.848634,66.277375,1421934327,1421934327,25.965556,42.247602,0.076059,0.021904,0.054155,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
59.166.0.1,36412,149.171.126.0,53,udp,CON,0.001011,146,178,31,29,0,0,dns,577645.875,704253.1875,2,2,0,0,0,0,73,89,0,0,0,0,1421927638,1421927638,0.004,0.007,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931787,1421931787,0.005,0,0,0,0,0,2,0,0,0,3,3,3,4,3,3,3,Generic,1
175.45.176.3,62228,149.171.126.11,143,tcp,FIN,1.499235,1016,9286,62,252,6,9,-,5122.612305,47298.78906,18,22,255,255,3717959062,1239697170,56,422,0,0,4414.260955,3840.991333,1421932897,1421932898,88.190294,68.050241,0.142536,0.069506,0.07303,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
59.166.0.4,57471,149.171.126.8,55471,tcp,FIN,1.439964,2438,18612,31,29,7,13,-,13189.21777,100941.4063,38,42,255,255,2163107436,1063600509,64,443,0,0,2403.522436,2281.68929,1421927448,1421927450,38.908056,35.108854,0.00063,0.000494,0.000136,0,0,0,0,0,13,4,5,17,1,1,1,,0
175.45.176.0,0,149.171.126.13,0,netblt,INT,0.000009,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223177,1424223177,0.009,0,0,0,0,0,2,,, ,4,4,3,3,2,2,4, Reconnaissance ,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931523,1421931523,0.004,0,0,0,0,0,2,0,0,0,4,4,1,1,1,1,1,Generic,1
175.45.176.1,35334,149.171.126.13,111,tcp,FIN,0.833316,564,354,254,252,2,1,-,4876.901367,2976.061768,10,8,255,255,723504841,376402535,56,44,0,0,6644.218912,148.044781,1421932731,1421932732,90.460333,109.935289,0.097622,0.063765,0.033857,0,1,0,0,0,5,1,1,6,1,1,1,Reconnaissance,1
175.45.176.2,9791,149.171.126.13,1723,tcp,FIN,0.278879,2612,268,254,252,2,1,-,67441.4375,6425.726074,10,6,255,255,1990178245,3423635059,261,45,0,0,1581.90074,69.658898,1421929296,1421929297,28.583889,46.333199,0.10801,0.047203,0.060807,0,1,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
175.45.176.0,0,149.171.126.13,0,encap,INT,0.000009,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223223,1424223223,0.009,0,0,0,0,0,2,,, ,5,5,2,11,2,2,5,DoS,1
175.45.176.3,0,149.171.126.11,0,sctp,INT,0.000011,552,0,254,0,0,0,-,200727264,0,2,0,0,0,0,0,276,0,0,0,0,0,1421929123,1421929123,0.011,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,2,Exploits,1
175.45.176.0,58401,149.171.126.14,80,tcp,FIN,0.559038,830,1224,62,252,2,2,-,10689.79199,15326.3291,10,8,255,255,1197013946,1413783536,83,153,0,0,3069.56721,98.438555,1421932833,1421932834,62.115333,64.863145,0.156262,0.104354,0.051908,0,1,0,0,0,6,4,1,1,1,1,1,Analysis,1
59.166.0.0,8423,149.171.126.3,28513,tcp,FIN,0.023977,2974,30506,31,29,7,18,-,971931.4375,9974892,48,50,255,255,275354471,2420994273,62,610,0,0,31.291369,30.398067,1421927837,1421927837,0.50334,0.477735,0.000748,0.000561,0.000187,0,0,0,0,0,6,7,3,5,1,1,2,,0
175.45.176.0,0,149.171.126.13,0,unas,INT,0.000003,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223252,1424223252,0.003,0,0,0,0,0,2,,, ,5,5,2,2,2,2,5,Exploits,1
175.45.176.0,0,149.171.126.13,0,tcf,INT,0.000003,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223218,1424223218,0.003,0,0,0,0,0,2,,, ,5,5,2,2,2,2,5,Backdoor,1
59.166.0.5,15126,149.171.126.3,53,udp,CON,0.001037,146,178,31,29,0,0,dns,563163,686595.9375,2,2,0,0,0,0,73,89,0,0,0,0,1421927658,1421927658,0.01,0.008,0,0,0,0,0,0,0,0,4,4,6,4,3,1,1,,0
59.166.0.1,59149,149.171.126.8,22,tcp,FIN,0.052897,3728,5474,31,29,7,7,ssh,546269.1875,793390.9375,32,24,255,255,2342276778,2346724118,117,228,0,0,0,5.223848,1421927626,1421927626,1.706355,2.270304,0.000705,0.00055,0.000155,0,0,0,0,0,1,2,2,1,1,1,1,,0
59.166.0.8,47951,149.171.126.1,6881,tcp,FIN,0.599305,1540,1644,31,29,4,4,-,19275.66211,20730.67969,16,18,255,255,3665691087,1593156341,96,91,0,0,2646.194669,63.652348,1421927456,1421927457,39.930001,35.22541,0.000604,0.00047,0.000134,0,0,0,0,0,12,12,9,8,6,1,7,,0
175.45.176.1,30600,149.171.126.16,19810,tcp,FIN,0.581242,2560,354,254,252,2,1,-,31711.40234,4266.725098,10,8,255,255,353219061,1574961742,256,44,0,0,3867.635543,114.126375,1421929856,1421929857,58.158778,73.208711,0.124098,0.068776,0.055322,0,1,0,0,0,5,1,1,2,1,1,1,Exploits,1
59.166.0.5,32916,149.171.126.0,50371,tcp,FIN,0.035194,2438,19266,31,29,7,13,-,539637.4375,4270046,38,40,255,255,1661925937,1717871726,64,482,0,0,67.408348,70.291713,1421927636,1421927636,0.941108,0.88959,0.000636,0.000496,0.00014,0,0,0,0,0,3,4,3,2,1,1,1,,0
175.45.176.3,33217,149.171.126.11,161,udp,INT,0.000004,136,0,254,0,0,0,snmp,136000000,0,2,0,0,0,0,0,68,0,0,0,0,0,1421930642,1421930642,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
